count;word;hiragana;meaning;jlpt level
1975;ご覧;ごらん;3
1976;差;さ;3
1977;際;さい;3
1978;最;さい;3
1979;最高;さいこう;3
1980;最終;さいしゅう;3
1981;最中;さいちゅう;3
1982;最低;さいてい;3
1983;才能;さいのう;3
1984;裁判;さいばん;3
1985;幸い;さいわい;3
1986;逆らう;さからう;3
1987;捜す;さがす;3
1988;下がる;さがる;3
1989;作業;さぎょう;3
1990;昨;さく;3
1991;作成;さくせい;3
1992;作品;さくひん;3
1993;作物;さくもつ;3
1994;昨夜;さくや;3
1995;桜;さくら;3
1996;叫ぶ;さけぶ;3
1997;避ける;さける;3
1998;支える;ささえる;3
1999;囁く;ささやく;3
2000;差す;さす;3
2001;刺す;さす;3
2002;指す;さす;3
2003;誘う;さそう;3
2004;作家;さっか;3
2005;さっさと;さっさと;3
2006;さっぱり;さっぱり;3
2007;札;さつ;3
2008;砂漠;さばく;3
2009;差別;さべつ;3
2010;様々;さまざま;3
2011;妨げる;さまたげる;3
2012;覚める;さめる;3
2013;左右;さゆう;3
2014;左様なら;さようなら;3
2015;更に;さらに;3
2016;猿;さる;3
2017;去る;さる;3
2018;騒がしい;さわがしい;3
2019;騒ぎ;さわぎ;3
2020;参加;さんか;3
2021;賛成;さんせい;3
2022;酸素;さんそ;3
2023;散歩;さんぽ;3
2024;財産;ざいさん;3
2025;材料;ざいりょう;3
2026;座席;ざせき;3
2027;ざっと;ざっと;3
2028;死;し;3
2029;詩;し;3
2030;氏;し;3
2031;史;し;3
2032;幸せ;しあわせ;3
2033;仕方がない;しかたがない;3
2034;然も;しかも;3
2035;叱る;しかる;3
2036;式;しき;3
2037;支給;しきゅう;3
2038;頻りに;しきりに;3
2039;敷く;しく;3
2040;刺激;しげき;3
2041;資源;しげん;3
2042;支出;ししゅつ;3
2043;詩人;しじん;3
2044;沈む;しずむ;3
2045;自然;しぜん;3
2046;思想;しそう;3
2047;舌;した;3
2048;従う;したがう;3
2049;従って;したがって;3
2050;親しい;したしい;3
2051;次第;しだい;3
2052;湿気;しっけ;3
2053;尻尾;しっぽ;3
2054;室;しつ;3
2055;質;しつ;3
2056;失業;しつぎょう;3
2057;しつこい;しつこい;3
2058;失望;しつぼう;3
2059;支店;してん;3
2060;指導;しどう;3
2061;品;しな;3
2062;支配;しはい;3
2063;支払い;しはらい;3
2064;支払う;しはらう;3
2065;芝居;しばい;3
2066;芝生;しばふ;3
2067;縛る;しばる;3
2068;痺れる;しびれる;3
2069;死亡;しぼう;3
2070;絞る;しぼる;3
2071;姉妹;しまい;3
2072;示す;しめす;3
2073;占める;しめる;3
2074;霜;しも;3
2075;者;しゃ;3
2076;社;しゃ;3
2077;車庫;しゃこ;3
2078;借金;しゃっきん;3
2079;喋る;しゃべる;3
2080;種;しゅ;3
2081;州;しゅう;3
2082;週;しゅう;3
2083;周囲;しゅうい;3
2084;集会;しゅうかい;3
2085;収穫;しゅうかく;3
2086;宗教;しゅうきょう;3
2087;就職;しゅうしょく;3
2088;修正;しゅうせい;3
2089;集団;しゅうだん;3
2090;集中;しゅうちゅう;3
2091;収入;しゅうにゅう;3
2092;周辺;しゅうへん;3
2093;週末;しゅうまつ;3
2094;修理;しゅうり;3
2095;主義;しゅぎ;3
2096;宿泊;しゅくはく;3
2097;首相;しゅしょう;3
2098;手術;しゅじゅつ;3
2099;主人;しゅじん;3
2100;手段;しゅだん;3
2101;主張;しゅちょう;3
2102;出身;しゅっしん;3
2103;出席;しゅっせき;3
2104;出張;しゅっちょう;3
2105;出版;しゅっぱん;3
2106;首都;しゅと;3
2107;主婦;しゅふ;3
2108;主要;しゅよう;3
2109;種類;しゅるい;3
2110;瞬間;しゅんかん;3
2111;諸;しょ;3
2112;賞;しょう;3
2113;章;しょう;3
2114;障害;しょうがい;3
2115;奨学金;しょうがくきん;3
2116;仕様が無い;しょうがない;3
2117;正午;しょうご;3
2118;少々;しょうしょう;3
2119;正直;しょうじき;3
2120;少女;しょうじょ;3
2121;症状;しょうじょう;3
2122;生じる;しょうじる;3
2123;衝突;しょうとつ;3
2124;承認;しょうにん;3
2125;商人;しょうにん;3
2126;商売;しょうばい;3
2127;消費;しょうひ;3
2128;商品;しょうひん;3
2129;勝負;しょうぶ;3
2130;証明;しょうめい;3
2131;職;しょく;3
2132;色;しょく;3
2133;職業;しょくぎょう;3
2134;食卓;しょくたく;3
2135;職場;しょくば;3
2136;食品;しょくひん;3
2137;植物;しょくぶつ;3
2138;食物;しょくもつ;3
2139;食欲;しょくよく;3
2140;食糧;しょくりょう;3
2141;食料;しょくりょう;3
2142;書斎;しょさい;3
2143;食器;しょっき;3
2144;書店;しょてん;3
2145;署名;しょめい;3
2146;書物;しょもつ;3
2147;処理;しょり;3
2148;書類;しょるい;3
2149;使用;しよう;3
2150;知らせ;しらせ;3
2151;尻;しり;3
2152;知り合い;しりあい;3
2153;資料;しりょう;3
2154;印;しるし;3
2155;城;しろ;3
2156;進学;しんがく;3
2157;神経;しんけい;3
2158;真剣;しんけん;3
2159;信仰;しんこう;3
2160;深刻;しんこく;3
2161;信号;しんごう;3
2162;診察;しんさつ;3
2163;寝室;しんしつ;3
2164;真実;しんじつ;3
2165;信じる;しんじる;3
2166;親戚;しんせき;3
2167;新鮮;しんせん;3
2168;心臓;しんぞう;3
2169;身体;しんたい;3
2170;慎重;しんちょう;3
2171;身長;しんちょう;3
2172;侵入;しんにゅう;3
2173;審判;しんぱん;3
2174;進歩;しんぽ;3
2175;親友;しんゆう;3
2176;信用;しんよう;3
2177;信頼;しんらい;3
2178;直に;じかに;3
2179;時期;じき;3
2180;事業;じぎょう;3
2181;事件;じけん;3
2182;時刻;じこく;3
2183;自殺;じさつ;3
2184;自身;じしん;3
2185;事実;じじつ;3
2186;事情;じじょう;3
2187;事態;じたい;3
2188;実験;じっけん;3
2189;実行;じっこう;3
2190;実際;じっさい;3
2191;実施;じっし;3
2192;じっと;じっと;3
2193;実現;じつげん;3
2194;実に;じつに;3
2195;実は;じつは;3
2196;自動;じどう;3
2197;自慢;じまん;3
2198;事務;じむ;3
2199;地面;じめん;3
2200;銃;じゅう;3
2201;中;じゅう;3
2202;重視;じゅうし;3
2203;渋滞;じゅうたい;3
2204;住宅;じゅうたく;3
2205;絨緞;じゅうたん;3
2206;重大;じゅうだい;3
2207;住民;じゅうみん;3
2208;重要;じゅうよう;3
2209;需要;じゅよう;3
2210;順;じゅん;3
2211;順調;じゅんちょう;3
2212;順番;じゅんばん;3
2213;畳;じょう;3
2214;上;じょう;3
2215;乗客;じょうきゃく;3
2216;状況;じょうきょう;3
2217;上京;じょうきょう;3
2218;条件;じょうけん;3
2219;上司;じょうし;3
2220;常識;じょうしき;3
2221;状態;じょうたい;3
2222;上達;じょうたつ;3
2223;冗談;じょうだん;3
2224;上等;じょうとう;3
2225;情報;じょうほう;3
2226;女王;じょおう;3
2227;助言;じょげん;3
2228;女子;じょし;3
2229;助手;じょしゅ;3
2230;徐々;じょじょ;3
2231;女優;じょゆう;3
2232;人工;じんこう;3
2233;人種;じんしゅ;3
2234;人生;じんせい;3
2235;人物;じんぶつ;3
2236;人類;じんるい;3
2237;巣;す;3
2238;推薦;すいせん;3
2239;睡眠;すいみん;3
2240;数;すう;3
2241;数字;すうじ;3
2242;末;すえ;3
2243;姿;すがた;3
2244;空く;すく;3
2245;救う;すくう;3
2246;少なくとも;すくなくとも;3
2247;直ぐ;すぐ;3
2248;優れる;すぐれる;3
2249;少しも;すこしも;3
2250;過ごす;すごす;3
2251;筋;すじ;3
2252;勧める;すすめる;3
2253;進める;すすめる;3
2254;酸っぱい;すっぱい;3
2255;素敵;すてき;3
2256;既に;すでに;3
2257;済ませる;すませる;3
2258;済みません;すみません;3
2259;相撲;すもう;3
2260;すると;すると;3
2261;鋭い;するどい;3
2262;図;ず;3
2263;ずっと;ずっと;3
2264;頭痛;ずつう;3
2265;所為;せい;3
2266;性;せい;3
2267;背;せい;3
2268;生;せい;3
2269;性格;せいかく;3
2270;正確;せいかく;3
2271;世紀;せいき;3
2272;請求;せいきゅう;3
2273;清潔;せいけつ;3
2274;制限;せいげん;3
2275;成功;せいこう;3
2276;生産;せいさん;3
2277;正式;せいしき;3
2278;性質;せいしつ;3
2279;精神;せいしん;3
2280;成人;せいじん;3
2281;成績;せいせき;3
2282;精々;せいぜい;3
2283;製造;せいぞう;3
2284;成長;せいちょう;3
2285;制度;せいど;3
2286;青年;せいねん;3
2287;製品;せいひん;3
2288;政府;せいふ;3
2289;生物;せいぶつ;3
2290;生命;せいめい;3
2291;整理;せいり;3
2292;石炭;せきたん;3
2293;責任;せきにん;3
2294;石油;せきゆ;3
2295;世間;せけん;3
2296;折角;せっかく;3
2297;積極的;せっきょくてき;3
2298;設計;せっけい;3
2299;接する;せっする;3
2300;せっせと;せっせと;3
2301;説得;せっとく;3
2302;説;せつ;3
2303;設備;せつび;3
2304;節約;せつやく;3
2305;迫る;せまる;3
2306;責める;せめる;3
2307;台詞;せりふ;3
2308;専攻;せんこう;3
2309;選手;せんしゅ;3
2310;先日;せんじつ;3
2311;選択;せんたく;3
2312;税;ぜい;3
2313;税金;ぜいきん;3
2314;贅沢;ぜいたく;3
2315;絶対;ぜったい;3
2316;絶滅;ぜつめつ;3
2317;是非とも;ぜひとも;3
2318;善;ぜん;3
2319;全;ぜん;3
2320;全員;ぜんいん;3
2321;全国;ぜんこく;3
2322;前者;ぜんしゃ;3
2323;前進;ぜんしん;3
2324;全身;ぜんしん;3
2325;全体;ぜんたい;3
2326;全力;ぜんりょく;3
2327;総;そう;3
2328;騒音;そうおん;3
2329;操作;そうさ;3
2330;喪失;そうしつ;3
2331;想像;そうぞう;3
2332;相続;そうぞく;3
2333;装置;そうち;3
2334;相当;そうとう;3
2335;速度;そくど;3
2336;速力;そくりょく;3
2337;底;そこ;3
2338;其処で;そこで;3
2339;組織;そしき;3
2340;注ぐ;そそぐ;3
2341;育つ;そだつ;3
2342;そっくり;そっくり;3
2343;そっと;そっと;3
2344;袖;そで;3
2345;備える;そなえる;3
2346;その上;そのうえ;3
2347;その内;そのうち;3
2348;その他;そのほか;3
2349;其のまま;そのまま;3
2350;側;そば;3
2351;粗末;そまつ;3
2352;剃る;そる;3
2353;其れでも;それでも;3
2354;其れ共;それとも;3
2355;逸れる;それる;3
2356;揃える;そろえる;3
2357;損;そん;3
2358;損害;そんがい;3
2359;尊敬;そんけい;3
2360;存在;そんざい;3
2361;尊重;そんちょう;3
2362;そんなに;そんなに;3
2363;象;ぞう;3
2364;増加;ぞうか;3
2365;属する;ぞくする;3
2366;存じる;ぞんじる;3
2367;他;た;3
2368;対;たい;3
2369;体温;たいおん;3
2370;大会;たいかい;3
2371;退屈;たいくつ;3
2372;滞在;たいざい;3
2373;大使;たいし;3
2374;大した;たいした;3
2375;大して;たいして;3
2376;対象;たいしょう;3
2377;体重;たいじゅう;3
2378;大層;たいそう;3
2379;大抵;たいてい;3
2380;態度;たいど;3
2381;大半;たいはん;3
2382;逮捕;たいほ;3
2383;太陽;たいよう;3
2384;平ら;たいら;3
2385;大陸;たいりく;3
2386;絶えず;たえず;3
2387;倒す;たおす;3
2388;宝;たから;3
2389;互い;たがい;3
2390;蓄える;たくわえる;3
2391;確かめる;たしかめる;3
2392;多少;たしょう;3
2393;助かる;たすかる;3
2394;助け;たすけ;3
2395;助ける;たすける;3
2396;戦い;たたかい;3
2397;戦う;たたかう;3
2398;叩く;たたく;3
2399;唯;ただ;3
2400;ただ今;ただいま;3
2401;直ちに;ただちに;3
2402;立ち上がる;たちあがる;3
2403;立ち止まる;たちどまる;3
2404;立場;たちば;3
2405;忽ち;たちまち;3
2406;達する;たっする;3
2407;たっぷり;たっぷり;3
2408;経つ;たつ;3
2409;建つ;たつ;3
2410;例え;たとえ;3
2411;例える;たとえる;3
2412;谷;たに;3
2413;他人;たにん;3
2414;種;たね;3
2415;度;たび;3
2416;旅;たび;3
2417;度々;たびたび;3
2418;玉;たま;3
2419;偶々;たまたま;3
2420;堪らない;たまらない;3
2421;溜まる;たまる;3
2422;試し;ためし;3
2423;試す;ためす;3
2424;躊躇う;ためらう;3
2425;便り;たより;3
2426;頼る;たよる;3
2427;足る;たる;3
2428;単位;たんい;3
2429;短気;たんき;3
2430;単語;たんご;3
2431;単純;たんじゅん;3
2432;誕生;たんじょう;3
2433;担当;たんとう;3
2434;単なる;たんなる;3
2435;単に;たんに;3
2436;第;だい;3
2437;台;だい;3
2438;題;だい;3
2439;大;だい;3
2440;第一;だいいち;3
2441;代金;だいきん;3
2442;大臣;だいじん;3
2443;大統領;だいとうりょう;3
2444;代表;だいひょう;3
2445;大部分;だいぶぶん;3
2446;代理;だいり;3
2447;だが;だが;3
2448;だけど;だけど;3
2449;だったら;だったら;3
2450;だって;だって;3
2451;騙す;だます;3
2452;黙る;だまる;3
2453;だらけ;だらけ;3
2454;誰か;だれか;3
2455;男子;だんし;3
2456;団体;だんたい;3
2457;地;ち;3
2458;地位;ちい;3
2459;地域;ちいき;3
2460;知恵;ちえ;3
2461;地下;ちか;3
2462;誓う;ちかう;3
2463;近頃;ちかごろ;3
2464;違い;ちがい;3
2465;地球;ちきゅう;3
2466;地区;ちく;3
2467;遅刻;ちこく;3
2468;知識;ちしき;3
2469;知事;ちじ;3
2470;父親;ちちおや;3
2471;地点;ちてん;3
2472;知能;ちのう;3
2473;地平線;ちへいせん;3
2474;地方;ちほう;3
2475;茶わん;ちゃわん;3
2476;ちゃんと;ちゃんと;3
2477;中;ちゅう;3
2478;中央;ちゅうおう;3
2479;中学;ちゅうがく;3
2480;忠告;ちゅうこく;3
2481;中止;ちゅうし;3
2482;駐車;ちゅうしゃ;3
2483;昼食;ちゅうしょく;3
2484;中心;ちゅうしん;3
2485;注目;ちゅうもく;3
2486;注文;ちゅうもん;3
2487;長;ちょう;3
2488;長期;ちょうき;3
2489;調査;ちょうさ;3
2490;調子;ちょうし;3
2491;長所;ちょうしょ;3
2492;頂上;ちょうじょう;3
2493;貯金;ちょきん;3
2494;直接;ちょくせつ;3
2495;著者;ちょしゃ;3
2496;就いて;ついて;3
2497;遂に;ついに;3
2498;通;つう;3
2499;通過;つうか;3
2500;通学;つうがく;3
2501;通じる;つうじる;3
2502;通知;つうち;3
2503;通訳;つうやく;3
2504;捕まる;つかまる;3
2505;掴む;つかむ;3
2506;疲れ;つかれ;3
2507;付き合い;つきあい;3
2508;付き合う;つきあう;3
2509;次々;つぎつぎ;3
2510;就く;つく;3
2511;付ける;つける;3
2512;伝わる;つたわる;3
2513;土;つち;3
2514;突っ込む;つっこむ;3
2515;包み;つつみ;3
2516;続き;つづき;3
2517;勤め;つとめ;3
2518;努める;つとめる;3
2519;繋がる;つながる;3
2520;繋ぐ;つなぐ;3
2521;常に;つねに;3
2522;翼;つばさ;3
2523;潰す;つぶす;3
2524;詰まり;つまり;3
2525;罪;つみ;3
2526;積む;つむ;3
2527;詰める;つめる;3
2528;積もる;つもる;3
2529;梅雨;つゆ;3
2530;釣り;つり;3
2531;釣;つり;3
2532;提案;ていあん;3
2533;低下;ていか;3
2534;抵抗;ていこう;3
2535;提出;ていしゅつ;3
2536;程度;ていど;3
2537;停留所;ていりゅうじょ;3
2538;手入れ;ていれ;3
2539;敵;てき;3
2540;的;てき;3
2541;適する;てきする;3
2542;適切;てきせつ;3
2543;適度;てきど;3
2544;適用;てきよう;3
2545;手品;てじな;3
2546;徹底;てってい;3
2547;鉄;てつ;3
2548;哲学;てつがく;3
2549;手伝い;てつだい;3
2550;手続き;てつづき;3
2551;鉄道;てつどう;3
2552;徹夜;てつや;3
2553;手間;てま;3
2554;照らす;てらす;3
2555;天候;てんこう;3
2556;出会い;であい;3
2557;出会う;であう;3
2558;である;である;3
2559;出来事;できごと;3
2560;ですから;ですから;3
2561;電子;でんし;3
2562;電子レンジ;でんしれんじ;3
2563;電池;でんち;3
2564;伝統;でんとう;3
2565;問い合わせ;といあわせ;3
2566;党;とう;3
2567;塔;とう;3
2568;頭;とう;3
2569;答案;とうあん;3
2570;東京都;とうきょうと;3
2571;統計;とうけい;3
2572;当時;とうじ;3
2573;当然;とうぜん;3
2574;到着;とうちゃく;3
2575;投票;とうひょう;3
2576;通す;とおす;3
2577;通り過ぎる;とおりすぎる;3
2578;都会;とかい;3
2579;解く;とく;3
2580;得意;とくい;3
2581;特徴;とくちょう;3
2582;特定;とくてい;3
2583;解ける;とける;3
2584;溶ける;とける;3
2585;所が;ところが;3
2586;所で;ところで;3
2587;登山;とざん;3
2588;都市;とし;3
2589;年月;としつき;3
2590;として;として;3
2591;図書室;としょしつ;3
2592;閉じる;とじる;3
2593;途端;とたん;3
2594;土地;とち;3
2595;特急;とっきゅう;3
2596;突然;とつぜん;3
2597;届く;とどく;3
2598;兎に角;とにかく;3
2599;飛ばす;とばす;3
2600;飛び込む;とびこむ;3
2601;飛び出す;とびだす;3
2602;泊める;とめる;3
2603;友;とも;3
2604;兎も角;ともかく;3
2605;共に;ともに;3
2606;虎;とら;3
2607;取り上げる;とりあげる;3
2608;取り消す;とりけす;3
2609;取り出す;とりだす;3
2610;取れる;とれる;3
2611;とんでもない;とんでもない;3
2612;同意;どうい;3
2613;同一;どういつ;3
2614;どうか;どうか;3
2615;動作;どうさ;3
2616;動詞;どうし;3
2617;如何しても;どうしても;3
2618;どうせ;どうせ;3
2619;道徳;どうとく;3
2620;同様;どうよう;3
2621;同僚;どうりょう;3
2622;道路;どうろ;3
2623;ドキドキ;どきどき;3
2624;毒;どく;3
2625;読書;どくしょ;3
2626;独身;どくしん;3
2627;独特;どくとく;3
2628;独立;どくりつ;3
2629;何処か;どこか;3
2630;どっと;どっと;3
2631;怒鳴る;どなる;3
2632;土曜;どよう;3
2633;努力;どりょく;3
2634;泥;どろ;3
2635;どんどん;どんどん;3
2636;どんなに;どんなに;3
2637;名;な;3
2638;内;ない;3
2639;内容;ないよう;3
2640;仲;なか;3
2641;仲直り;なかなおり;3
2642;半ば;なかば;3
2643;仲間;なかま;3
2644;仲良し;なかよし;3
2645;流す;ながす;3
2646;眺め;ながめ;3
2647;眺める;ながめる;3
2648;流れ;ながれ;3
2649;流れる;ながれる;3
2650;慰める;なぐさめる;3
2651;殴る;なぐる;3
2652;無し;なし;3
2653;何故なら;なぜなら;3
2654;謎;なぞ;3
2655;納得;なっとく;3
2656;懐かしい;なつかしい;3
2657;何か;なにか;3
2658;何も;なにも;3
2659;鍋;なべ;3
2660;生;なま;3
2661;怠ける;なまける;3
2662;波;なみ;3
2663;涙;なみだ;3
2664;悩む;なやむ;3
2665;鳴らす;ならす;3
2666;なんか;なんか;3
2667;南極;なんきょく;3
2668;何て;なんて;3
2669;なんて;なんて;3
2670;何で;なんで;3
2671;何でも;なんでも;3
2672;何とか;なんとか;3
2673;何とも;なんとも;3
2674;何曜日;なんようび;3
2675;似合う;にあう;3
2676;匂い;におい;3
2677;苦手;にがて;3
2678;握る;にぎる;3
2679;憎む;にくむ;3
2680;虹;にじ;3
2681;に違いない;にちがいない;3
2682;日曜;にちよう;3
2683;日光;にっこう;3
2684;にっこり;にっこり;3
2685;に就いて;について;3
2686;に取って;にとって;3
2687;には;には;3
2688;鈍い;にぶい;3
2689;入場;にゅうじょう;3
2690;女房;にょうぼう;3
2691;人気;にんき;3
2692;人間;にんげん;3
2693;抜く;ぬく;3
2694;抜ける;ぬける;3
2695;布;ぬの;3
2696;温い;ぬるい;3
2697;寝;ね;3
2698;根;ね;3
2699;ね;ね;3
2700;願い;ねがい;3
2701;願う;ねがう;3
2702;鼠;ねずみ;3
2703;熱心;ねっしん;3
2704;熱中;ねっちゅう;3
2705;年間;ねんかん;3
2706;年中;ねんじゅう;3
2707;年生;ねんせい;3
2708;年代;ねんだい;3
2709;年齢;ねんれい;3
2710;野;の;3
2711;農家;のうか;3
2712;農業;のうぎょう;3
2713;農民;のうみん;3
2714;能力;のうりょく;3
2715;残す;のこす;3
2716;残り;のこり;3
2717;乗せる;のせる;3
2718;覗く;のぞく;3
2719;除く;のぞく;3
2720;望み;のぞみ;3
2721;望む;のぞむ;3
2722;のどが渇く;のどがかわく;3
2723;のに;のに;3
2724;伸ばす;のばす;3
2725;伸びる;のびる;3
2726;述べる;のべる;3
2727;昇る;のぼる;3
2728;のんびり;のんびり;3
2729;配達;はいたつ;3
2730;俳優;はいゆう;3
2731;生える;はえる;3
2732;墓;はか;3
2733;博士;はかせ;3
2734;計る;はかる;3
2735;履く;はく;3
2736;泊;はく;3
2737;拍手;はくしゅ;3
2738;博物館;はくぶつかん;3
2739;激しい;はげしい;3
2740;破産;はさん;3
2741;端;はし;3
2742;梯子;はしご;3
2743;始まり;はじまり;3
2744;外す;はずす;3
2745;外れる;はずれる;3
2746;旗;はた;3
2747;働き;はたらき;3
2748;肌;はだ;3
2749;裸;はだか;3
2750;発揮;はっき;3
2751;発見;はっけん;3
2752;発行;はっこう;3
2753;発車;はっしゃ;3
2754;発達;はったつ;3
2755;発展;はってん;3
2756;発表;はっぴょう;3
2757;発;はつ;3
2758;発明;はつめい;3
2759;話し合う;はなしあう;3
2760;話しかける;はなしかける;3
2761;離す;はなす;3
2762;放す;はなす;3
2763;花火;はなび;3
2764;離れる;はなれる;3
2765;羽;はね;3
2766;母親;ははおや;3
2767;幅;はば;3
2768;省く;はぶく;3
2769;早く;はやく;3
2770;流行る;はやる;3
2771;腹;はら;3
2772;針;はり;3
2773;張る;はる;3
2774;範囲;はんい;3
2775;反抗;はんこう;3
2776;犯罪;はんざい;3
2777;判断;はんだん;3
2778;犯人;はんにん;3
2779;販売;はんばい;3
2780;場;ば;3
2781;馬鹿;ばか;3
2782;莫大;ばくだい;3
2783;爆発;ばくはつ;3
2784;罰する;ばっする;3
2785;ばったり;ばったり;3
2786;場面;ばめん;3
2787;番目;ばんめ;3
2788;非;ひ;3
2789;灯;ひ;3
2790;費;ひ;3
2791;比較;ひかく;3
2792;比較的;ひかくてき;3
2793;被害;ひがい;3
2794;引き受ける;ひきうける;3
2795;轢く;ひく;3
2796;悲劇;ひげき;3
2797;膝;ひざ;3
2798;肘;ひじ;3
2799;非常;ひじょう;3
2800;額;ひたい;3
2801;引っ掛かる;ひっかかる;3
2802;必死;ひっし;3
2803;引っ張る;ひっぱる;3
2804;日付;ひづけ;3
2805;否定;ひてい;3
2806;一言;ひとこと;3
2807;人込み;ひとごみ;3
2808;等しい;ひとしい;3
2809;一休み;ひとやすみ;3
2810;一人一人;ひとりひとり;3
2811;皮肉;ひにく;3
2812;批判;ひはん;3
2813;批評;ひひょう;3
2814;響く;ひびく;3
2815;皮膚;ひふ;3
2816;秘密;ひみつ;3
2817;紐;ひも;3
2818;表;ひょう;3
2819;評価;ひょうか;3
2820;表現;ひょうげん;3
2821;表情;ひょうじょう;3
2822;評判;ひょうばん;3
2823;表面;ひょうめん;3
2824;費用;ひよう;3
2825;広がる;ひろがる;3
2826;広げる;ひろげる;3
2827;広場;ひろば;3
2828;美人;びじん;3
2829;微妙;びみょう;3
2830;秒;びょう;3
2831;平等;びょうどう;3
2832;瓶;びん;3
2833;便;びん;3
2834;貧乏;びんぼう;3
2835;ぴったり;ぴったり;3
2836;不;ふ;3
2837;不安;ふあん;3
2838;風;ふう;3
2839;風景;ふうけい;3
2840;夫婦;ふうふ;3
2841;不運;ふうん;3
2842;笛;ふえ;3
2843;拭く;ふく;3
2844;服装;ふくそう;3
2845;含む;ふくむ;3
2846;袋;ふくろ;3
2847;不幸;ふこう;3
2848;夫妻;ふさい;3
2849;塞がる;ふさがる;3
2850;塞ぐ;ふさぐ;3
2851;不思議;ふしぎ;3
2852;不自由;ふじゆう;3
2853;夫人;ふじん;3
2854;婦人;ふじん;3
2855;不正;ふせい;3
2856;防ぐ;ふせぐ;3
2857;不足;ふそく;3
2858;蓋;ふた;3
2859;双子;ふたご;3
2860;再び;ふたたび;3
2861;普段;ふだん;3
2862;筆;ふで;3
2863;不図;ふと;3
2864;不平;ふへい;3
2865;不満;ふまん;3
2866;麓;ふもと;3
2867;不利;ふり;3
2868;振り向く;ふりむく;3
2869;振る;ふる;3
2870;震える;ふるえる;3
2871;故郷;ふるさと;3
2872;振る舞う;ふるまう;3
2873;触れる;ふれる;3
2874;雰囲気;ふんいき;3
2875;部;ぶ;3
2876;無;ぶ;3
2877;武器;ぶき;3
2878;無事;ぶじ;3
2879;舞台;ぶたい;3
2880;物価;ぶっか;3
2881;物質;ぶっしつ;3
2882;打つかる;ぶつかる;3
2883;打付ける;ぶつける;3
2884;ぶつぶつ;ぶつぶつ;3
2885;物理;ぶつり;3
2886;葡萄;ぶどう;3
2887;部分;ぶぶん;3
2888;振り;ぶり;3
2889;文;ぶん;3
2890;分析;ぶんせき;3
2891;文明;ぶんめい;3
2892;分野;ぶんや;3
2893;分類;ぶんるい;3
2894;塀;へい;3
2895;平気;へいき;3
2896;平均;へいきん;3
2897;平和;へいわ;3
2898;減らす;へらす;3
2899;減る;へる;3
2900;変化;へんか;3
2901;変更;へんこう;3
2902;可き;べき;3
2903;法;ほう;3
2904;方向;ほうこう;3
2905;報告;ほうこく;3
2906;方針;ほうしん;3
2907;宝石;ほうせき;3
2908;法則;ほうそく;3
2909;包帯;ほうたい;3
2910;豊富;ほうふ;3
2911;方法;ほうほう;3
2912;訪問;ほうもん;3
2913;吠える;ほえる;3
2914;頬;ほお;3
2915;他;ほか;3
2916;埃;ほこり;3
2917;誇り;ほこり;3
2918;保証;ほしょう;3
2919;保存;ほぞん;3
2920;歩道;ほどう;3
2921;骨;ほね;3
2922;炎;ほのお;3
2923;微笑む;ほほえむ;3
2924;略;ほぼ;3
2925;褒める;ほめる;3
2926;掘る;ほる;3
2927;本人;ほんにん;3
2928;本の;ほんの;3
2929;本物;ほんもの;3
2930;本来;ほんらい;3
2931;棒;ぼう;3
2932;冒険;ぼうけん;3
2933;ぼんやり;ぼんやり;3
2934;まあ;まあ;3
2935;迷子;まいご;3
2936;毎月;まいつき;3
2937;毎年;まいねん;3
2938;任せる;まかせる;3
2939;撒く;まく;3
2940;幕;まく;3
2941;巻く;まく;3
2942;枕;まくら;3
2943;孫;まご;3
2944;真逆;まさか;3
2945;正に;まさに;3
2946;増す;ます;3
2947;益々;ますます;3
2948;先ず;まず;3
2949;貧しい;まずしい;3
2950;混ぜる;まぜる;3
2951;街;まち;3
2952;間違い;まちがい;3
2953;真っ赤;まっか;3
2954;全く;まったく;3
2955;祭;まつり;3
2956;纏める;まとめる;3
2957;学ぶ;まなぶ;3
2958;真似;まね;3
2959;招く;まねく;3
2960;豆;まめ;3
2961;間もなく;まもなく;3
2962;守る;まもる;3
2963;迷う;まよう;3
2964;丸;まる;3
2965;円い;まるい;3
2966;丸で;まるで;3
2967;稀;まれ;3
2968;回す;まわす;3
2969;回り;まわり;3
2970;万一;まんいち;3
2971;満足;まんぞく;3
2972;満点;まんてん;3
2973;実;み;3
2974;身;み;3
2975;見上げる;みあげる;3
2976;見送り;みおくり;3
2977;見送る;みおくる;3
2978;見下ろす;みおろす;3
2979;味方;みかた;3
2980;見事;みごと;3
2981;惨め;みじめ;3
2982;自ら;みずから;3
2983;みたい;みたい;3
2984;満ちる;みちる;3
2985;見つめる;みつめる;3
2986;認める;みとめる;3
2987;身分;みぶん;3
2988;妙;みょう;3
2989;明後日;みょうごにち;3
2990;未来;みらい;3
2991;魅力;みりょく;3
2992;診る;みる;3
2993;無;む;3
2994;向かい;むかい;3
2995;迎え;むかえ;3
2996;向く;むく;3
2997;向け;むけ;3
2998;向ける;むける;3
2999;無視;むし;3
3000;虫歯;むしば;3
3001;寧ろ;むしろ;3
3002;矛盾;むじゅん;3
3003;結ぶ;むすぶ;3
3004;無駄;むだ;3
3005;夢中;むちゅう;3
3006;胸;むね;3
3007;無料;むりょう;3
