馴	ジュン ・ シュン ・ クン ・ なれる ・ ならす ・ したがう	get used to; experienced; tamed	general
汝	ジョ ・ なんじ ・ なれ ・ い ・ うぬ ・ いまし ・ し ・ しゃ ・ な ・ なむち ・ まし ・ みまし	you; thou	general
賑	シン ・ にぎわい ・ にぎやか ・ にぎわす ・ にぎわう	flourish; be bustling; prosperity	general
廿	ジュウ ・ ニュウ ・ にじゅう	twenty; 20	general
禰	ネ ・ デイ ・ ナイ	ancestral shrine	general
祢	ネ ・ デイ ・ ナイ	ancestral shrine	general
捻	ネン ・ ジョウ ・ ねじる ・ ねじる ・ ひねくる ・ ひねる	twirl; twist; play with	general
埜	ヤ ・ ショ ・ の	open country; field; wilderness	general
詢	ジュン ・ シュン ・ はかる ・ まこと	consult with	general
諄	シュン ・ ひちくどい ・ くどい ・ くどくど ・ ねんごろ	tedious	general
赳	キュウ	strong and brave	general
迪	テキ ・ みち ・ みちびく ・ すすむ ・ いたる	edify; way; path	general
頌	ショウ ・ ジュ ・ ヨウ ・ かたち ・ たたえる ・ ほめる	eulogy	general
颯	サツ ・ ソウ ・ さっと	suddenly; smoothly	general
黎	レイ ・ リ ・ くろい	dark; black; many	general
凜	リン ・ きびしい	cold; strict; severe	general
熙	キ ・ たのしむ ・ ひかる ・ ひろい ・ よろこぶ ・ かわく ・ あきらか ・ ひろめる ・ ひろまる	bright; sunny; prosperous; merry	general
娃	ア ・ アイ ・ ワ ・ うつくしい	beautiful	general
斡	アツ ・ カン ・ ワツ ・ めぐる ・ めぐらす	go around; rule; administer	general
宛	エン ・ あてる ・ -あて ・ -づつ ・ あたかも	address; just like; fortunately	general
按	アン ・ おさえる ・ しらべる	hold; consider; investigate	general
謂	イ ・ いう ・ いい ・ おもう ・ いわゆる	reason; origin; history; oral tradition	general
鰯	いわし	sardine; (kokuji)	general
迂	ウ	roundabout way	general
窺	キ ・ うかがう ・ のぞく	lie in wait; spy on; reconnoiter	general
姥	ボ ・ モ ・ うば	old woman	general
厩	キュウ ・ うまや	barn; stable	general
